ID,Richness,year
1580_554154,5,2012
1580_554154,6,2014
1580_554155,3,2008
1580_554156,1,2008
1580_554157,4,2008
1580_554158,1,2008
1580_554159,1,2008
1580_554160,2,2008
1580_554161,2,2008
1580_554162,5,2008
1580_554163,2,2008
1580_554164,4,2008
1580_554165,0,2008
1580_554166,2,2008
1580_554167,23,2008
1580_554167,20,2012
1580_554167,10,2014
1580_554168,14,2008
1580_554168,15,2012
1580_554168,14,2014
1580_554169,6,2008
1580_554170,9,2008
1580_554170,9,2012
1580_554170,8,2014
1580_554171,5,2008
1580_554172,4,2008
1580_554172,5,2012
1580_554172,5,2014
1580_554173,0,2008
1580_554174,5,2008
1580_554175,1,2008
1580_554176,2,2008
1580_554177,6,2008
1580_554178,1,2008
1580_554179,2,2008
1580_554180,5,2008
1580_554181,5,2008
1580_554182,0,2008
1580_554183,3,2008
1580_554184,3,2008
1580_554185,9,2008
1580_554185,9,2012
1580_554185,5,2014
1580_554186,0,2008
1580_554187,4,2008
1581_501335,2,2006
1581_501336,7,2006
1581_501336,6,2012
1581_501336,3,2014
1581_501337,3,2006
1581_501338,2,2006
1581_501338,7,2012
1581_501339,1,2006
1581_501340,4,2006
1581_501340,6,2012
1581_501340,3,2014
1581_501341,6,2006
1581_501342,30,2006
1581_501342,25,2012
1581_501342,15,2014
1581_501343,3,2006
1581_501344,1,2006
1581_501345,2,2006
1581_501347,1,2006
1581_501348,1,2006
1581_501349,2,2006
1581_501350,6,2006
1581_501351,1,2006
1581_501352,1,2006
1581_501353,1,2006
1581_501354,0,2006
1581_501355,2,2006
1581_501356,3,2006
1581_501357,4,2006
1581_501358,5,2006
1581_501359,1,2006
1581_501360,0,2006
1581_501361,3,2006
1581_501362,0,2006
1581_501363,2,2006
1581_501364,1,2006
1581_501365,2,2006
1581_501366,2,2006
1581_501367,1,2006
1581_501369,3,2006
1581_501370,2,2006
1581_501371,2,2006
1581_501372,0,2006
1581_501373,8,2006
1581_501374,1,2006
1581_501375,4,2006
1581_501375,6,2012
1581_501376,5,2006
1581_501376,3,2012
1581_501376,1,2014
1581_501377,3,2006
1581_501379,0,2006
1581_501380,0,2006
1581_501381,2,2006
1581_501382,2,2006
1581_501383,2,2006
1581_501384,4,2006
1581_501384,5,2012
1581_501385,3,2006
1581_501386,3,2006
1581_501387,5,2006
1581_501388,7,2006
1581_501388,18,2012
1581_501388,6,2014
1581_501389,3,2006
1581_501390,5,2006
1581_501390,7,2012
1581_501391,3,2006
1581_501392,2,2006
1581_501393,5,2006
1581_501394,1,2006
1581_501395,3,2006
1581_501396,7,2006
1581_501396,8,2012
1581_501396,1,2014
1581_501397,4,2006
1582_579462,0,2009
1582_579465,2,2009
1582_579469,5,2009
1582_579472,1,2009
1582_579473,6,2009
1582_579483,2,2009
1582_579485,9,2009
1582_579488,0,2009
1582_579490,7,2009
1582_579492,13,2011
1582_579494,22,2009
1582_579494,28,2011
1582_579494,11,2014
1582_579735,3,2009
1582_579737,14,2009
1582_579737,3,2014
1582_579738,2,2009
1582_579739,0,2009
1582_579748,7,2009
1582_579756,4,2009
1582_579763,1,2009
1582_579765,3,2009
1582_579768,2,2009
1582_579772,6,2009
1582_579772,10,2011
1582_579772,5,2014
1582_579781,0,2009
1582_579783,2,2009
1582_579785,10,2009
1582_579786,5,2009
1582_579788,2,2009
1582_579826,2,2009
1582_579826,13,2011
1582_579827,8,2009
1582_579827,5,2011
1582_579827,2,2014
1582_579834,9,2009
1582_579839,1,2009
1582_579844,2,2009
1582_579848,5,2009
1582_579850,0,2009
1582_579852,2,2009
1582_579853,5,2009
1582_579854,0,2009
1582_579855,1,2009
1582_579856,3,2009
1582_579858,10,2009
1582_579858,15,2011
1582_579858,10,2014
1582_579860,1,2009
1582_579861,7,2009
1582_580100,0,2009
1582_580101,6,2009
1582_580102,5,2009
1582_580103,3,2009
1582_580104,3,2009
1582_580106,0,2009
1582_580107,1,2009
1582_580108,9,2009
1582_580109,4,2009
1582_580110,7,2009
1582_580111,21,2009
1582_580111,26,2011
1582_580111,14,2014
1582_580112,14,2009
1582_580112,19,2011
1582_580112,12,2014
1582_580113,4,2009
1582_580114,8,2009
1582_580114,11,2011
1582_580114,6,2014
1582_580115,2,2009
1582_580116,2,2009
1582_580288,11,2009
1582_580288,12,2011
1582_580288,2,2014
1582_580296,2,2009
1582_580306,2,2009
1582_580502,11,2009
1582_580502,10,2014
1583_501398,10,2006
1583_501399,8,2006
1583_501400,10,2006
1583_501401,9,2006
1583_501402,1,2006
1583_501403,8,2006
1583_501404,2,2006
1583_501404,5,2012
1583_501404,4,2014
1583_501405,10,2006
1583_501405,9,2012
1583_501405,9,2014
1583_501406,9,2006
1583_501406,7,2012
1583_501406,7,2014
1583_501407,6,2006
1583_501408,8,2006
1583_501409,10,2006
1583_501410,7,2006
1583_501410,5,2012
1583_501410,5,2014
1583_501411,10,2006
1583_501412,7,2006
1583_501413,7,2006
1583_501413,4,2012
1583_501413,3,2014
1583_501414,10,2006
1583_501414,6,2012
1583_501414,8,2014
1583_501415,6,2006
1583_501416,3,2006
1583_501417,12,2006
1583_501418,13,2006
1583_501418,9,2012
1583_501418,13,2014
1583_501419,9,2006
1583_501420,9,2006
1583_501421,10,2006
1583_501423,7,2006
1583_501424,7,2006
1583_501424,6,2012
1583_501424,10,2014
1583_501425,6,2006
1583_501426,7,2006
1583_501426,4,2012
1583_501426,6,2014
1583_501427,10,2006
1583_501428,10,2006
1583_501429,13,2006
1583_501430,2,2006
1583_501430,5,2012
1583_501430,5,2014
1583_501431,10,2006
1583_501432,11,2006
1583_501433,12,2006
1583_501434,4,2006
1583_501435,11,2006
1583_501437,5,2006
1584_501438,1,2006
1584_501438,1,2011
1584_501438,2,2014
1584_501439,3,2006
1584_501440,1,2006
1584_501441,3,2006
1584_501442,3,2006
1584_501442,5,2011
1584_501442,4,2014
1584_501443,1,2006
1584_501444,4,2006
1584_501445,4,2006
1584_501446,2,2006
1584_501446,3,2011
1584_501446,7,2014
1584_501447,4,2006
1584_501448,1,2006
1584_501449,1,2006
1584_501450,4,2006
1584_501450,3,2011
1584_501450,6,2014
1584_501451,3,2006
1584_501451,2,2011
1584_501451,5,2014
1584_501452,2,2006
1584_501453,4,2006
1584_501454,1,2006
1584_501454,1,2011
1584_501454,1,2014
1584_501455,3,2006
1584_501456,5,2006
1584_501457,2,2006
1584_501458,1,2006
1584_501458,2,2011
1584_501458,1,2014
1584_501459,2,2006
1584_501460,4,2006
1584_501461,4,2006
1584_501462,2,2006
1584_501463,2,2006
1584_501464,3,2006
1584_501465,2,2006
1584_501466,1,2006
1584_501466,1,2011
1584_501466,2,2014
1584_501467,1,2006
1584_501468,1,2006
1584_501469,3,2006
1584_501470,4,2006
1584_501470,3,2011
1584_501470,6,2014
1584_501471,8,2006
1584_501472,5,2006
1584_501473,2,2006
1584_501474,4,2006
1584_501474,2,2011
1584_501474,2,2014
1584_501475,3,2006
1584_501476,1,2006
1584_501477,6,2006
1585_557233,6,2008
1585_557234,7,2008
1585_557235,3,2008
1585_557235,3,2011
1585_557235,2,2014
1585_557236,5,2008
1585_557237,9,2008
1585_557238,3,2008
1585_557238,3,2011
1585_557238,6,2014
1585_557239,4,2008
1585_557240,9,2008
1585_557241,2,2008
1585_557242,4,2008
1585_557243,5,2008
1585_557243,6,2011
1585_557243,4,2014
1585_557244,5,2008
1585_557245,7,2008
1585_557246,4,2008
1585_557247,7,2008
1585_557248,6,2008
1585_557249,9,2008
1585_557250,4,2008
1585_557250,3,2011
1585_557250,3,2014
1585_557251,6,2008
1585_557251,7,2011
1585_557251,8,2014
1585_557252,3,2008
1585_557252,4,2011
1585_557252,2,2014
1585_557253,9,2008
1585_557254,16,2008
1585_557255,5,2008
1585_557256,3,2008
1585_557257,10,2008
1585_557258,3,2008
1585_557258,3,2011
1585_557258,3,2014
1585_557259,2,2008
1585_557260,4,2008
1585_557261,4,2008
1585_557262,11,2008
1585_557262,9,2011
1585_557262,13,2014
1585_557263,5,2008
1585_557263,5,2011
1585_557263,6,2014
1585_557264,11,2008
1585_557266,11,2008
1585_557267,9,2008
1585_557268,16,2008
1585_557269,3,2008
1585_557270,8,2008
1585_557270,7,2011
1585_557270,5,2014
1585_557271,15,2008
1585_557272,9,2008
1586_501479,23,2006
1586_501480,15,2006
1586_501482,8,2006
1586_501483,8,2006
1586_501485,11,2006
1586_501485,5,2012
1586_501487,8,2006
1586_501488,7,2006
1586_501488,2,2012
1586_501489,13,2006
1586_501489,4,2012
1586_501490,4,2006
1586_501492,9,2006
1586_501492,5,2012
1586_501493,9,2006
1586_501493,6,2012
1586_501495,11,2006
1586_501496,16,2006
1586_501496,16,2012
1586_501497,0,2006
1586_501498,16,2006
1586_501500,1,2006
1586_501503,1,2006
1586_501504,3,2006
1586_501506,19,2006
1586_501507,10,2006
1586_501508,8,2006
1586_501508,9,2012
1586_501509,11,2006
1586_501509,7,2012
1586_501511,5,2006
1586_501512,15,2006
1586_501513,14,2006
1586_501513,16,2012
1586_501514,10,2006
1586_501516,14,2006
1586_501516,9,2012
1586_501517,2,2006
1587_554188,0,2009
1587_554189,2,2009
1587_554190,3,2009
1587_554191,1,2009
1587_554193,1,2009
1587_554194,3,2009
1587_554195,3,2009
1587_554196,0,2009
1587_554197,4,2009
1587_554198,1,2009
1587_554199,0,2009
1587_554200,3,2009
1587_554201,0,2009
1587_554205,4,2009
1587_554209,6,2009
1587_554210,1,2009
1587_554211,1,2009
1587_554212,2,2009
1587_554213,4,2009
1587_554214,1,2009
1587_554215,0,2009
1587_554216,3,2009
1587_554217,2,2009
1587_554218,2,2009
1587_554219,1,2009
1587_554221,4,2009
1587_554222,0,2009
1587_554223,2,2009
1587_554225,2,2009
1587_554226,5,2009
1587_554227,4,2009
1587_554228,4,2009
1587_554229,4,2009
1587_554230,0,2009
1587_554231,5,2009
1587_554232,4,2009
1587_554233,1,2009
1587_554234,1,2009
1587_554235,5,2009
1587_554236,0,2009
1588_557273,1,2009
1588_557274,0,2009
1588_557275,0,2009
1588_557276,4,2009
1588_557277,0,2009
1588_557278,0,2009
1588_557279,6,2009
1588_557279,4,2011
1588_557279,7,2014
1588_557280,1,2009
1588_557281,3,2009
1588_557281,5,2011
1588_557281,8,2014
1588_557282,3,2009
1588_557283,3,2009
1588_557284,0,2009
1588_557293,3,2009
1588_557295,7,2009
1588_557295,7,2011
1588_557295,6,2014
1588_557297,0,2009
1588_557298,5,2009
1588_557298,2,2011
1588_557298,4,2014
1588_557299,2,2009
1588_557299,4,2011
1588_557299,2,2014
1588_557300,2,2009
1588_557301,3,2009
1588_557302,6,2009
1588_557303,0,2009
1588_557304,0,2009
1588_557305,3,2009
1588_557306,4,2009
1588_557307,2,2009
1588_557307,2,2011
1588_557307,3,2014
1588_557308,1,2009
1588_557309,4,2009
1588_557310,1,2009
1588_557311,0,2009
1588_557312,6,2009
1588_557312,0,2011
1588_557312,2,2014
1588_557313,1,2009
1588_557313,3,2011
1588_557313,2,2014
1588_557314,0,2009
1588_557315,4,2009
1588_557316,1,2009
1588_557317,1,2009
1588_557318,0,2009
1588_557319,3,2009
1588_557319,3,2011
1588_557319,3,2014
1588_557320,0,2009
1588_557321,3,2009
1588_557322,0,2009
1589_554238,0,2009
1589_554243,5,2009
1589_554243,4,2011
1589_554243,6,2014
1589_554245,8,2009
1589_554245,11,2011
1589_554245,2,2014
1589_554246,6,2009
1589_554248,12,2009
1589_554248,12,2011
1589_554248,5,2014
1589_554250,2,2009
1589_554252,10,2009
1589_554253,9,2009
1589_554253,7,2011
1589_554253,5,2014
1589_554254,13,2009
1589_554254,11,2011
1589_554254,9,2014
1589_554255,2,2009
1589_554256,6,2009
1589_554257,9,2009
1589_554257,6,2011
1589_554257,8,2014
1589_554258,7,2009
1589_554259,3,2009
1589_554260,1,2009
1589_554261,10,2009
1589_554262,1,2009
1589_554263,9,2009
1589_554263,7,2011
1589_554263,4,2014
1589_554265,4,2009
1589_554267,9,2009
1589_554267,6,2011
1589_554267,2,2014
1590_554268,11,2009
1590_554268,11,2011
1590_554268,9,2014
1590_554269,9,2009
1590_554270,8,2009
1590_554270,10,2011
1590_554270,11,2014
1590_554271,11,2009
1590_554272,12,2011
1590_554272,9,2014
1590_554273,4,2009
1590_554274,8,2009
1590_554275,14,2009
1590_554275,10,2011
1590_554275,13,2014
1590_554276,17,2011
1590_554276,14,2014
1590_554277,10,2009
1590_554279,6,2009
1590_554281,10,2009
1590_554281,8,2011
1590_554281,10,2014
1590_554282,10,2011
1590_554283,23,2009
1590_554284,4,2009
1590_554285,7,2009
1590_554286,0,2009
1590_554296,10,2009
1590_554296,9,2011
1590_554296,9,2014
1590_554297,8,2009
1590_554297,4,2011
1590_554297,7,2014
1590_554300,1,2009
1590_554301,2,2009
1590_554302,5,2009
1590_554302,3,2011
1590_554302,4,2014
1590_554303,20,2009
1590_554304,12,2009
1590_554305,17,2009
1590_554306,3,2009
1590_554307,4,2009
1590_554308,16,2009
1590_554309,3,2009
1590_554310,4,2009
1590_554311,8,2009
1590_554312,10,2009
1590_554313,2,2009
1590_554315,11,2009
1590_554316,8,2009
1590_554317,13,2009
1590_554317,9,2011
1590_554317,8,2014
1590_574278,10,2009
1590_574286,9,2009
1590_574292,14,2009
1591_557323,5,2009
1591_557324,0,2009
1591_557326,1,2009
1591_557327,3,2009
1591_557328,5,2009
1591_557329,5,2009
1591_557330,3,2009
1591_557331,3,2009
1591_557333,1,2009
1591_557334,3,2009
1591_557335,0,2009
1591_557336,3,2009
1591_557345,3,2009
1591_557346,1,2009
1591_557348,4,2009
1591_557349,2,2009
1591_557350,0,2009
1591_557351,4,2009
1591_557352,0,2009
1591_557353,0,2009
1591_557354,0,2009
1591_557355,0,2009
1591_557356,0,2009
1591_557357,1,2009
1591_557358,0,2009
1591_557360,4,2009
1591_557361,0,2009
1591_557362,0,2009
1591_557363,3,2009
1591_557365,2,2009
1591_557366,0,2009
1591_557367,5,2009
1591_557368,5,2009
1591_557369,3,2009
1591_557370,3,2009
1591_557371,0,2009
1591_557372,2,2009
1591_573743,13,2009
1591_573830,9,2009
1592_554318,21,2011
1592_554318,16,2014
1592_554319,6,2009
1592_554319,4,2011
1592_554319,7,2014
1592_554320,9,2009
1592_554321,20,2009
1592_554321,16,2011
1592_554321,21,2014
1592_554322,6,2009
1592_554323,4,2009
1592_554324,1,2009
1592_554325,21,2009
1592_554328,15,2011
1592_554328,3,2014
1592_554329,8,2009
1592_554331,13,2009
1592_554331,18,2011
1592_554331,17,2014
1592_554334,12,2009
1592_554334,6,2011
1592_554334,10,2014
1592_554336,11,2009
1592_554336,4,2011
1592_554336,5,2014
1592_554338,21,2009
1592_554338,17,2011
1592_554338,19,2014
1592_554343,5,2009
1592_554344,16,2009
1592_554344,20,2011
1592_554344,18,2014
1592_554345,5,2009
1592_554346,12,2009
1592_554347,16,2009
1592_554347,20,2011
1592_554347,20,2014
1592_574439,18,2009
1593_557373,21,2009
1593_557374,11,2009
1593_557375,15,2009
1593_557377,4,2009
1593_557378,25,2009
1593_557380,20,2009
1593_557380,13,2012
1593_557380,19,2014
1593_557381,29,2009
1593_557381,20,2012
1593_557381,26,2014
1593_557382,11,2009
1593_557382,14,2012
1593_557382,16,2014
1593_557383,29,2009
1593_557383,18,2012
1593_557383,24,2014
1593_557384,10,2009
1593_557385,21,2009
1593_557391,24,2009
1593_557392,23,2009
1593_557397,5,2009
1593_557398,4,2009
1593_557399,8,2009
1593_557400,10,2009
1593_557401,6,2009
1593_557402,25,2009
1593_557402,10,2012
1593_557402,18,2014
1593_557403,11,2009
1593_557404,4,2009
1593_557405,6,2009
1593_557406,15,2009
1593_557406,15,2012
1593_557406,14,2014
1593_557407,26,2009
1593_557407,19,2012
1593_557407,21,2014
1593_557408,16,2009
1593_557409,14,2009
1593_557410,7,2009
1593_557412,4,2009
1593_557413,14,2009
1593_557413,6,2012
1593_557413,10,2014
1593_557414,28,2009
1593_557414,17,2012
1593_557414,25,2014
1593_557415,7,2009
1593_557416,18,2009
1593_557417,5,2009
1593_557418,9,2009
1593_557418,6,2012
1593_557418,5,2014
1593_557419,24,2009
1593_557420,15,2009
1593_557421,3,2009
1593_557422,5,2009
1593_574480,17,2009
1593_574481,19,2009
1594_557424,3,2009
1594_557425,7,2009
1594_557426,3,2009
1594_557426,3,2012
1594_557426,3,2014
1594_557427,4,2009
1594_557429,6,2009
1594_557430,8,2009
1594_557430,4,2012
1594_557430,4,2014
1594_557431,4,2009
1594_557431,4,2012
1594_557431,4,2014
1594_557432,6,2009
1594_557434,6,2009
1594_557435,4,2009
1594_557435,2,2012
1594_557435,6,2014
1594_557436,3,2009
1594_557437,7,2009
1594_557437,8,2012
1594_557437,4,2014
1594_557438,5,2009
1594_557439,7,2009
1594_557439,7,2012
1594_557439,7,2014
1594_557440,9,2009
1594_557443,5,2009
1594_557444,5,2009
1594_557447,8,2009
1594_557450,4,2009
1594_557451,7,2009
1594_557451,5,2012
1594_557451,5,2014
1594_557452,2,2009
1594_557453,1,2009
1594_557454,12,2009
1594_557455,8,2009
1594_557456,6,2009
1594_557456,3,2012
1594_557456,4,2014
1594_557457,5,2009
1594_557458,8,2009
1594_557460,15,2009
1594_557461,3,2009
1594_557462,5,2009
1594_557463,1,2009
1594_557464,5,2009
1594_557464,1,2012
1594_557464,2,2014
1594_557465,4,2009
1594_557466,6,2009
1594_557467,3,2009
1594_557468,7,2009
1594_557468,5,2012
1594_557468,5,2014
1594_557469,9,2009
1594_557470,3,2009
1594_557471,2,2009
1594_557472,6,2009
1595_557477,11,2009
1595_557477,6,2012
1595_557477,8,2014
1595_557479,7,2009
1595_557479,6,2012
1595_557479,7,2014
1595_557481,5,2012
1595_557481,8,2014
1595_557483,7,2009
1595_557484,8,2009
1595_557485,8,2009
1595_557485,7,2012
1595_557485,7,2014
1595_557496,4,2009
1595_557498,11,2009
1595_557498,4,2012
1595_557498,5,2014
1595_557499,9,2009
1595_557500,6,2009
1595_557501,6,2009
1595_557502,4,2009
1595_557503,8,2009
1595_557503,5,2012
1595_557503,8,2014
1595_557504,6,2009
1595_557505,5,2009
1595_557505,7,2012
1595_557505,7,2014
1595_557506,6,2009
1595_557507,5,2009
1595_557508,9,2009
1595_557509,11,2009
1595_557509,5,2012
1595_557509,5,2014
1595_557510,12,2009
1595_557511,7,2009
1595_557512,10,2009
1595_557512,6,2012
1595_557512,8,2014
1595_557513,2,2009
1595_557514,5,2009
1595_557515,7,2009
1595_557516,9,2009
1595_557517,5,2009
1595_557518,4,2009
1595_557519,4,2009
1595_557521,8,2009
1595_557521,11,2012
1595_557521,10,2014
1595_557522,3,2009
1595_574559,9,2009
1595_574560,8,2009
1595_574562,8,2009
1595_574569,6,2009
1595_574572,7,2009
1595_574579,8,2009
1595_574580,9,2009
1595_574582,3,2009
1595_574583,8,2009
1595_574584,14,2009
1596_554348,3,2009
1596_554349,11,2009
1596_554349,7,2012
1596_554349,8,2014
1596_554350,20,2009
1596_554351,13,2009
1596_554352,3,2009
1596_554352,14,2012
1596_554352,9,2014
1596_554354,13,2009
1596_554355,5,2009
1596_554356,11,2009
1596_554357,4,2009
1596_554358,12,2009
1596_554359,9,2009
1596_554360,6,2009
1596_554360,4,2012
1596_554360,4,2014
1596_554361,8,2009
1596_554362,9,2009
1596_554364,9,2009
1596_554365,12,2009
1596_554366,9,2009
1596_554367,11,2009
1596_554367,8,2012
1596_554367,10,2014
1596_554369,9,2009
1596_554369,7,2012
1596_554369,6,2014
1596_554370,13,2009
1596_554371,7,2009
1596_554371,3,2012
1596_554371,4,2014
1596_554373,7,2009
1596_554373,5,2012
1596_554373,4,2014
1596_554374,1,2009
1596_554376,13,2009
1596_554377,11,2009
1596_554378,5,2009
1596_554379,5,2009
1596_554379,4,2012
1596_554379,6,2014
1596_554380,8,2009
1596_554381,9,2009
1596_554382,12,2009
1596_554383,3,2009
1596_554384,6,2009
1596_554384,4,2012
1596_554384,4,2014
1596_554385,4,2009
1596_554385,3,2012
1596_554385,5,2014
1596_554386,9,2009
1596_554390,1,2009
1596_573865,13,2009
1597_557527,6,2009
1597_557528,8,2009
1597_557528,5,2012
1597_557530,4,2009
1597_557530,9,2012
1597_557530,8,2014
1597_557533,5,2009
1597_557533,4,2012
1597_557533,7,2014
1597_557536,3,2009
1597_557536,5,2012
1597_557536,5,2014
1597_557537,14,2009
1597_557538,10,2012
1597_557538,7,2014
1597_557540,5,2009
1597_557541,1,2009
1597_557542,2,2009
1597_557542,4,2012
1597_557542,9,2014
1597_557543,2,2014
1597_557544,5,2009
1597_557544,4,2012
1597_557544,5,2014
1597_557545,9,2009
1597_557547,5,2009
1597_557548,2,2009
1597_557549,6,2012
1597_557549,6,2014
1597_557550,4,2009
1597_557551,2,2009
1597_557552,7,2009
1597_575545,9,2009
1597_575547,4,2009
1597_575550,11,2009
1597_575552,9,2009
1598_557553,13,2009
1598_557554,10,2009
1598_557555,13,2009
1598_557555,12,2012
1598_557555,12,2014
1598_557556,9,2009
1598_557557,8,2009
1598_557558,10,2009
1598_557559,14,2009
1598_557560,2,2009
1598_557560,2,2012
1598_557560,4,2014
1598_557561,10,2009
1598_557562,1,2009
1598_557564,19,2009
1598_557565,12,2009
1598_557571,5,2009
1598_557571,2,2012
1598_557571,4,2014
1598_557573,4,2009
1598_557573,4,2012
1598_557573,7,2014
1598_557577,1,2009
1598_557577,1,2012
1598_557577,3,2014
1598_557578,1,2009
1598_557578,1,2012
1598_557578,1,2014
1598_557579,19,2009
1598_557580,8,2009
1598_557581,7,2009
1598_557582,21,2009
1598_557583,15,2009
1598_557584,1,2009
1598_557584,1,2012
1598_557584,5,2014
1598_557585,2,2009
1598_557586,2,2009
1598_557587,9,2009
1598_557588,16,2009
1598_557589,12,2009
1598_557590,9,2009
1598_557591,6,2009
1598_557592,7,2009
1598_557592,7,2012
1598_557592,11,2014
1598_557593,1,2009
1598_557594,3,2009
1598_557594,2,2012
1598_557594,1,2014
1598_557595,13,2009
1598_557595,12,2012
1598_557595,8,2014
1598_557596,20,2009
1598_557597,6,2009
1598_557598,7,2009
1598_557599,11,2009
1598_557600,10,2009
1598_557601,1,2009
1598_557602,9,2009
1599_501518,0,2006
1599_501519,15,2006
1599_501519,20,2011
1599_501519,13,2014
1599_501520,7,2006
1599_501521,0,2006
1599_501522,8,2006
1599_501523,8,2006
1599_501523,10,2011
1599_501524,4,2006
1599_501525,22,2006
1599_501525,16,2011
1599_501525,26,2014
1599_501526,18,2006
1599_501526,12,2011
1599_501526,13,2014
1599_501527,22,2006
1599_501527,26,2011
1599_501527,22,2014
1599_501528,13,2006
1599_501528,7,2011
1599_501528,11,2014
1599_501529,6,2006
1599_501531,7,2006
1599_501532,22,2006
1599_501533,11,2006
1599_501534,20,2006
1599_501534,17,2011
1599_501534,23,2014
1599_501535,24,2006
1599_501535,19,2011
1599_501535,8,2014
1599_501536,22,2006
1599_501536,9,2011
1599_501536,7,2014
1599_501537,10,2011
1599_501537,7,2014
1600_557604,5,2009
1600_557605,5,2009
1600_557606,6,2009
1600_557607,7,2009
1600_557611,8,2009
1600_557618,13,2009
1600_557619,6,2009
1600_557620,1,2009
1600_557621,9,2009
1600_557622,3,2009
1600_557623,18,2009
1600_557624,8,2009
1600_557625,4,2009
1600_557626,2,2009
1600_557627,3,2009
1600_557628,7,2009
1600_557629,6,2009
1600_557631,14,2009
1600_557632,8,2009
1600_573910,14,2009
1601_554399,8,2011
1601_554400,6,2011
1601_554401,10,2011
1601_554402,3,2009
1601_554402,5,2011
1601_554403,3,2009
1601_554403,5,2011
1601_554405,6,2011
1601_554406,6,2009
1601_554407,2,2009
1601_554408,3,2009
1601_554409,3,2009
1601_554410,5,2009
1601_554411,9,2009
1601_554411,5,2011
1601_554412,1,2009
1601_554413,6,2009
1601_554414,4,2009
1601_554415,4,2011
1601_554416,3,2009
1601_554424,5,2009
1601_554424,3,2011
1601_554426,6,2009
1601_554427,9,2011
1601_574679,7,2009
1601_574685,5,2009
1601_574687,5,2009
1601_574696,4,2009
1601_574698,5,2009
1601_574701,6,2009
1602_501541,10,2006
1602_501542,10,2006
1602_501542,10,2011
1602_501542,13,2014
1602_501543,12,2006
1602_501545,11,2006
1602_501547,13,2006
1602_501547,7,2011
1602_501547,14,2014
1602_501548,13,2011
1602_501548,13,2014
1602_501549,11,2011
1602_501549,13,2014
1602_501550,9,2006
1602_501555,3,2011
1602_501555,4,2014
1602_501557,5,2006
1602_501565,14,2006
1602_501565,7,2011
1602_501565,9,2014
1602_501566,14,2006
1602_501566,3,2011
1602_501566,12,2014
1602_501567,12,2006
1602_501568,7,2006
1602_501570,4,2006
1602_501570,6,2011
1602_501570,8,2014
1602_501571,1,2006
1602_501572,9,2006
1602_501572,11,2011
1602_501572,11,2014
1602_501573,7,2006
1602_501573,9,2011
1602_501573,7,2014
1603_557633,6,2009
1603_557635,5,2009
1603_557638,4,2009
1603_557639,3,2009
1603_557639,6,2011
1603_557639,10,2014
1603_557640,24,2009
1603_557641,9,2014
1603_557645,16,2009
1603_557646,6,2014
1603_557650,7,2009
1603_557650,4,2011
1603_557650,9,2014
1603_557651,11,2009
1603_557652,10,2009
1603_557652,10,2011
1603_557652,7,2014
1603_557653,7,2009
1603_557654,8,2009
1603_557656,25,2009
1603_557658,12,2009
1603_557658,16,2011
1603_557658,15,2014
1603_557659,9,2009
1603_557659,10,2011
1603_557659,8,2014
1603_557660,20,2009
1603_557661,17,2009
1603_557662,18,2009
1603_557663,11,2009
1603_557664,17,2009
1603_557665,12,2009
1603_557666,13,2009
1603_557667,9,2009
1603_557668,10,2009
1603_557669,6,2009
1603_557670,6,2009
1603_557672,11,2009
1603_557673,17,2009
1603_557675,3,2009
1603_557676,24,2009
1603_557677,4,2009
1603_557678,11,2009
1603_557678,13,2011
1603_557678,9,2014
1603_557679,16,2009
1603_557680,12,2009
1603_557680,14,2011
1603_557680,12,2014
1603_557681,7,2009
1603_557681,9,2011
1603_557681,10,2014
1603_557682,7,2009
1603_574713,6,2009
1603_574722,4,2009
1603_574743,9,2009
1603_574761,9,2009
1603_574761,7,2011
1603_574776,7,2009
1603_574776,7,2011
1604_554428,1,2008
1604_554428,0,2011
1604_554429,6,2008
1604_554430,2,2008
1604_554431,0,2008
1604_554432,1,2008
1604_554432,0,2011
1604_554432,0,2014
1604_554433,2,2008
1604_554433,2,2011
1604_554433,2,2014
1604_554434,1,2008
1604_554435,2,2008
1604_554436,11,2008
1604_554437,5,2008
1604_554438,7,2008
1604_554439,5,2008
1604_554440,0,2008
1604_554440,1,2011
1604_554440,1,2014
1604_554441,0,2008
1604_554442,1,2008
1604_554442,2,2011
1604_554442,0,2014
1604_554443,3,2008
1604_554444,2,2008
1604_554445,1,2008
1604_554446,1,2008
1604_554447,0,2008
1604_554448,0,2008
1604_554449,1,2008
1604_554449,0,2011
1604_554450,1,2008
1604_554451,1,2008
1604_554452,6,2008
1604_554453,3,2008
1604_554453,3,2011
1604_554453,3,2014
1604_554454,1,2008
1604_554455,0,2008
1604_554456,2,2008
1604_554457,7,2008
1604_554458,2,2008
1604_554458,1,2011
1604_554458,0,2014
1604_554459,3,2008
1604_554460,0,2008
1604_554460,1,2011
1604_554460,0,2014
1604_554461,2,2008
1604_554462,1,2008
1604_554463,0,2008
1604_554464,0,2008
1604_554465,5,2008
1604_554465,4,2011
1604_554465,3,2014
1604_554466,2,2008
1604_554467,3,2008
1605_567684,3,2009
1605_567684,3,2011
1605_567684,1,2014
1605_567685,4,2009
1605_567686,1,2009
1605_567686,5,2011
1605_567686,0,2014
1605_567687,6,2009
1605_567688,0,2009
1605_567688,0,2011
1605_567688,0,2014
1605_567690,8,2009
1605_567691,9,2009
1605_567692,7,2009
1605_567693,6,2009
